OBJECTID,GEO_NAME,GEO_PARENT_NAME,DP03_0024E,DP03_0024M
1,Autauga County,Alabama,675,210
2,Baldwin County,Alabama,5607,742
3,Barbour County,Alabama,111,50
4,Bibb County,Alabama,208,123
5,Blount County,Alabama,477,154
6,Bullock County,Alabama,108,81
7,Butler County,Alabama,122,57
8,Calhoun County,Alabama,1439,337
9,Chambers County,Alabama,258,119
10,Cherokee County,Alabama,169,99
11,Chilton County,Alabama,429,190
12,Choctaw County,Alabama,76,52
13,Clarke County,Alabama,74,43
14,Clay County,Alabama,177,102
15,Cleburne County,Alabama,178,76
16,Coffee County,Alabama,592,133
17,Colbert County,Alabama,461,144
18,Conecuh County,Alabama,92,87
19,Coosa County,Alabama,177,107
20,Covington County,Alabama,236,76
21,Crenshaw County,Alabama,236,84
22,Cullman County,Alabama,684,172
23,Dale County,Alabama,605,186
24,Dallas County,Alabama,203,86
25,DeKalb County,Alabama,737,246
26,Elmore County,Alabama,859,221
27,Escambia County,Alabama,81,50
28,Etowah County,Alabama,1646,321
29,Fayette County,Alabama,130,61
30,Franklin County,Alabama,170,89
31,Geneva County,Alabama,171,71
32,Greene County,Alabama,82,72
33,Hale County,Alabama,156,78
34,Henry County,Alabama,148,87
35,Houston County,Alabama,1118,144
36,Jackson County,Alabama,539,150
37,Jefferson County,Alabama,9241,782
38,Lamar County,Alabama,49,26
39,Lauderdale County,Alabama,743,183
40,Lawrence County,Alabama,271,117
41,Lee County,Alabama,2809,435
42,Limestone County,Alabama,1141,253
43,Lowndes County,Alabama,31,20
44,Macon County,Alabama,77,49
45,Madison County,Alabama,6249,590
46,Marengo County,Alabama,205,92
47,Marion County,Alabama,189,93
48,Marshall County,Alabama,1068,258
49,Mobile County,Alabama,7391,673
50,Monroe County,Alabama,215,120
51,Montgomery County,Alabama,3558,461
52,Morgan County,Alabama,980,232
53,Perry County,Alabama,29,42
54,Pickens County,Alabama,419,168
55,Pike County,Alabama,503,181
56,Randolph County,Alabama,311,119
57,Russell County,Alabama,625,191
58,St. Clair County,Alabama,965,243
59,Shelby County,Alabama,5397,515
60,Sumter County,Alabama,50,34
61,Talladega County,Alabama,784,200
62,Tallapoosa County,Alabama,373,126
63,Tuscaloosa County,Alabama,2968,446
64,Walker County,Alabama,532,146
65,Washington County,Alabama,128,106
66,Wilcox County,Alabama,95,60
67,Winston County,Alabama,254,105
68,Aleutians East Borough,Alaska,215,114
69,Aleutians West Census Area,Alaska,47,17
70,Anchorage Municipality,Alaska,6080,595
71,Bethel Census Area,Alaska,314,85
72,Bristol Bay Borough,Alaska,29,25
73,Denali Borough,Alaska,108,109
74,Dillingham Census Area,Alaska,97,31
75,Fairbanks North Star Borough,Alaska,1686,331
76,Haines Borough,Alaska,179,106
77,Hoonah-Angoon Census Area,Alaska,98,33
78,Juneau City and Borough,Alaska,747,178
79,Kenai Peninsula Borough,Alaska,2001,304
80,Ketchikan Gateway Borough,Alaska,200,64
81,Kodiak Island Borough,Alaska,463,125
82,Kusilvak Census Area,Alaska,57,50
83,Lake and Peninsula Borough,Alaska,22,27
84,Matanuska-Susitna Borough,Alaska,2737,277
85,Nome Census Area,Alaska,147,35
86,North Slope Borough,Alaska,94,51
87,Northwest Arctic Borough,Alaska,127,43
88,Petersburg Borough,Alaska,67,34
89,Prince of Wales-Hyder Census Area,Alaska,91,30
90,Sitka City and Borough,Alaska,191,79
91,Skagway Municipality,Alaska,33,11
92,Southeast Fairbanks Census Area,Alaska,379,129
93,Valdez-Cordova Census Area,Alaska,218,106
94,Wrangell City and Borough,Alaska,123,38
95,Yakutat City and Borough,Alaska,17,7
96,Yukon-Koyukuk Census Area,Alaska,164,69
97,Apache County,Arizona,1195,189
98,Cochise County,Arizona,2082,266
99,Coconino County,Arizona,3043,373
100,Gila County,Arizona,832,199
101,Graham County,Arizona,405,141
102,Greenlee County,Arizona,56,40
103,La Paz County,Arizona,380,343
104,Maricopa County,Arizona,130577,2713
105,Mohave County,Arizona,2490,393
106,Navajo County,Arizona,2289,270
107,Pima County,Arizona,21770,976
108,Pinal County,Arizona,8724,726
109,Santa Cruz County,Arizona,660,204
110,Yavapai County,Arizona,6186,668
111,Yuma County,Arizona,2039,414
112,Arkansas County,Arkansas,201,80
113,Ashley County,Arkansas,155,73
114,Baxter County,Arkansas,524,165
115,Benton County,Arkansas,4688,568
116,Boone County,Arkansas,714,219
117,Bradley County,Arkansas,111,75
118,Calhoun County,Arkansas,33,25
119,Carroll County,Arkansas,666,215
120,Chicot County,Arkansas,73,51
121,Clark County,Arkansas,391,125
122,Clay County,Arkansas,128,60
123,Cleburne County,Arkansas,575,188
124,Cleveland County,Arkansas,39,30
125,Columbia County,Arkansas,161,72
126,Conway County,Arkansas,365,154
127,Craighead County,Arkansas,1335,261
128,Crawford County,Arkansas,642,208
129,Crittenden County,Arkansas,685,162
130,Cross County,Arkansas,207,110
131,Dallas County,Arkansas,39,30
132,Desha County,Arkansas,69,47
133,Drew County,Arkansas,196,107
134,Faulkner County,Arkansas,1914,317
135,Franklin County,Arkansas,241,145
136,Fulton County,Arkansas,274,173
137,Garland County,Arkansas,1920,409
138,Grant County,Arkansas,161,72
139,Greene County,Arkansas,318,128
140,Hempstead County,Arkansas,271,103
141,Hot Spring County,Arkansas,162,87
142,Howard County,Arkansas,191,84
143,Independence County,Arkansas,525,193
144,Izard County,Arkansas,114,51
145,Jackson County,Arkansas,241,116
146,Jefferson County,Arkansas,551,159
147,Johnson County,Arkansas,531,135
148,Lafayette County,Arkansas,116,70
149,Lawrence County,Arkansas,91,43
150,Lee County,Arkansas,44,39
151,Lincoln County,Arkansas,89,68
152,Little River County,Arkansas,37,28
153,Logan County,Arkansas,393,138
154,Lonoke County,Arkansas,823,189
155,Madison County,Arkansas,282,153
156,Marion County,Arkansas,292,105
157,Miller County,Arkansas,427,187
158,Mississippi County,Arkansas,172,92
159,Monroe County,Arkansas,70,43
160,Montgomery County,Arkansas,94,46
161,Nevada County,Arkansas,83,57
162,Newton County,Arkansas,192,94
163,Ouachita County,Arkansas,156,85
164,Perry County,Arkansas,315,128
165,Phillips County,Arkansas,91,61
166,Pike County,Arkansas,122,54
167,Poinsett County,Arkansas,460,177
168,Polk County,Arkansas,221,109
169,Pope County,Arkansas,719,193
170,Prairie County,Arkansas,277,96
171,Pulaski County,Arkansas,6716,764
172,Randolph County,Arkansas,221,125
173,St. Francis County,Arkansas,436,166
174,Saline County,Arkansas,1577,262
175,Scott County,Arkansas,105,55
176,Searcy County,Arkansas,152,105
177,Sebastian County,Arkansas,1555,320
178,Sevier County,Arkansas,198,103
179,Sharp County,Arkansas,194,109
180,Stone County,Arkansas,308,135
181,Union County,Arkansas,190,98
182,Van Buren County,Arkansas,215,85
183,Washington County,Arkansas,4703,646
184,White County,Arkansas,1187,380
185,Woodruff County,Arkansas,141,86
186,Yell County,Arkansas,582,191
187,Alameda County,California,48111,1551
188,Alpine County,California,49,27
189,Amador County,California,978,217
190,Butte County,California,5329,564
191,Calaveras County,California,1628,370
192,Colusa County,California,406,107
193,Contra Costa County,California,35078,1363
194,Del Norte County,California,427,123
195,El Dorado County,California,7773,700
196,Fresno County,California,16612,927
197,Glenn County,California,531,183
198,Humboldt County,California,3973,448
199,Imperial County,California,2933,505
200,Inyo County,California,321,89
201,Kern County,California,11331,1042
202,Kings County,California,2837,446
203,Lake County,California,3024,552
204,Lassen County,California,480,138
205,Los Angeles County,California,256238,3736
206,Madera County,California,1824,360
207,Marin County,California,14914,945
208,Mariposa County,California,666,160
209,Mendocino County,California,2967,390
210,Merced County,California,3053,363
211,Modoc County,California,500,159
212,Mono County,California,656,259
213,Monterey County,California,8208,556
214,Napa County,California,3934,366
215,Nevada County,California,5049,537
216,Orange County,California,90902,2198
217,Placer County,California,15599,963
218,Plumas County,California,388,120
219,Riverside County,California,50480,1970
220,Sacramento County,California,39235,1412
221,San Benito County,California,1009,193
222,San Bernardino County,California,42575,1822
223,San Diego County,California,111961,3347
224,San Francisco County,California,33084,1312
225,San Joaquin County,California,11562,879
226,San Luis Obispo County,California,8642,719
227,San Mateo County,California,20429,922
228,Santa Barbara County,California,12988,886
229,Santa Clara County,California,48072,1588
230,Santa Cruz County,California,10170,756
231,Shasta County,California,3939,487
232,Sierra County,California,248,142
233,Siskiyou County,California,1547,222
234,Solano County,California,8858,779
235,Sonoma County,California,17634,1093
236,Stanislaus County,California,10405,808
237,Sutter County,California,1855,336
238,Tehama County,California,1247,281
239,Trinity County,California,894,320
240,Tulare County,California,5897,578
241,Tuolumne County,California,1047,271
242,Ventura County,California,23650,1096
243,Yolo County,California,5204,447
244,Yuba County,California,1459,301
245,Adams County,Colorado,12739,890
246,Alamosa County,Colorado,179,78
247,Arapahoe County,Colorado,23419,868
248,Archuleta County,Colorado,534,150
249,Baca County,Colorado,117,42
250,Bent County,Colorado,45,28
251,Boulder County,Colorado,20485,1067
252,Broomfield County,Colorado,3594,379
253,Chaffee County,Colorado,1001,245
254,Cheyenne County,Colorado,72,32
255,Clear Creek County,Colorado,819,214
256,Conejos County,Colorado,154,49
257,Costilla County,Colorado,104,38
258,Crowley County,Colorado,110,73
259,Custer County,Colorado,283,127
260,Delta County,Colorado,916,216
261,Denver County,Colorado,30429,1451
262,Dolores County,Colorado,112,71
263,Douglas County,Colorado,20416,1038
264,Eagle County,Colorado,3320,535
265,Elbert County,Colorado,1272,211
266,El Paso County,Colorado,21739,1014
267,Fremont County,Colorado,732,162
268,Garfield County,Colorado,2277,360
269,Gilpin County,Colorado,513,180
270,Grand County,Colorado,1003,293
271,Gunnison County,Colorado,423,149
272,Hinsdale County,Colorado,16,15
273,Huerfano County,Colorado,271,106
274,Jackson County,Colorado,116,51
275,Jefferson County,Colorado,25824,861
276,Kiowa County,Colorado,22,13
277,Kit Carson County,Colorado,248,82
278,Lake County,Colorado,294,120
279,La Plata County,Colorado,2373,371
280,Larimer County,Colorado,13994,817
281,Las Animas County,Colorado,471,134
282,Lincoln County,Colorado,141,67
283,Logan County,Colorado,555,144
284,Mesa County,Colorado,4452,588
285,Mineral County,Colorado,49,24
286,Moffat County,Colorado,192,84
287,Montezuma County,Colorado,776,195
288,Montrose County,Colorado,1002,213
289,Morgan County,Colorado,585,162
290,Otero County,Colorado,300,89
291,Ouray County,Colorado,333,89
292,Park County,Colorado,1052,255
293,Phillips County,Colorado,77,43
294,Pitkin County,Colorado,1593,399
295,Prowers County,Colorado,343,103
296,Pueblo County,Colorado,1671,257
297,Rio Blanco County,Colorado,192,82
298,Rio Grande County,Colorado,226,88
299,Routt County,Colorado,1384,265
300,Saguache County,Colorado,292,96
301,San Juan County,Colorado,15,15
302,San Miguel County,Colorado,695,123
303,Sedgwick County,Colorado,76,31
304,Summit County,Colorado,1731,379
305,Teller County,Colorado,1050,212
306,Washington County,Colorado,259,51
307,Weld County,Colorado,8229,530
308,Yuma County,Colorado,508,178
309,Fairfield County,Connecticut,28010,1150
310,Hartford County,Connecticut,18950,804
311,Litchfield County,Connecticut,5240,490
312,Middlesex County,Connecticut,5502,585
313,New Haven County,Connecticut,19041,1059
314,New London County,Connecticut,6892,621
315,Tolland County,Connecticut,4525,435
316,Windham County,Connecticut,2406,360
317,Kent County,Delaware,3100,478
318,New Castle County,Delaware,12233,610
319,Sussex County,Delaware,6300,562
320,District of Columbia,District of Columbia,22405,1116
321,Alachua County,Florida,5619,805
322,Baker County,Florida,389,163
323,Bay County,Florida,3032,461
324,Bradford County,Florida,242,137
325,Brevard County,Florida,14944,1077
326,Broward County,Florida,47006,1908
327,Calhoun County,Florida,69,48
328,Charlotte County,Florida,5507,654
329,Citrus County,Florida,2485,421
330,Clay County,Florida,5755,670
331,Collier County,Florida,11127,1020
332,Columbia County,Florida,977,210
333,DeSoto County,Florida,714,334
334,Dixie County,Florida,405,217
335,Duval County,Florida,21444,1173
336,Escambia County,Florida,12595,922
337,Flagler County,Florida,2864,397
338,Franklin County,Florida,210,78
339,Gadsden County,Florida,475,172
340,Gilchrist County,Florida,348,131
341,Glades County,Florida,244,173
342,Gulf County,Florida,294,119
343,Hamilton County,Florida,161,95
344,Hardee County,Florida,405,250
345,Hendry County,Florida,695,266
346,Hernando County,Florida,4381,603
347,Highlands County,Florida,1906,407
348,Hillsborough County,Florida,43783,1850
349,Holmes County,Florida,258,105
